geonameid,Place Name,latitude,longitude,feature_class,Category,State Code,City Code,Estimated Visitors,Tourism Rank,Popularity Level
10771675,Rajala Agraharam,17.49608,82.89107,S,Temple,2.0,744.0,20000,2.83,Less Explored
10771713,Kotappakonda,16.15309,80.03712,S,Temple,2.0,751.0,20000,2.83,Less Explored
10771730,Ena Konda,16.04333,80.00157,T,Mountain,2.0,750.0,5000,2.79,Less Explored
10771937,Kudalli Temple,16.81931,80.37794,S,Temple,2.0,749.0,20000,2.83,Less Explored
10772016,Brahmani Dongar,19.96816,83.05109,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772041,Ghana Dongar,19.8721,83.00566,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772044,Gidhani Dongar,19.8721,83.0708,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772051,Gocheik Dongar,19.83484,83.04953,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772064,Hatimunda,19.78546,83.07487,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772070,Khalia Dongar,19.76196,83.04519,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772086,Khandwal Dongar,19.79203,83.12771,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772091,Alma Dongar,19.8104,83.09264,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772198,Sale Dongar,19.94918,83.21456,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772204,Bhalu Dongar,19.9335,83.24604,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772257,Gundi Dongar,19.81348,83.23215,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772298,Khanabel Dongar,19.72438,83.0115,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772307,Hadsikhili Dongar,19.67818,83.01996,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772316,Bandmali,19.64689,83.00625,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772388,Kodrupat,19.52743,83.06565,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10772401,Mirkumali,19.74416,83.15925,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772405,Dandimali,19.71456,83.14721,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772456,Sijimali,19.50659,83.13678,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772466,Domingl,19.72793,83.19218,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772467,Giringsoru,19.7121,83.18455,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772469,Sirani Dongar,19.72653,83.23704,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772473,Muswanju,19.70011,83.207,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772485,Punijhola,19.64809,83.23651,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772488,Amkunar,19.63776,83.21012,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772501,Sundrijore,19.60296,83.18556,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772539,Patrimadi,19.5416,83.24955,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772550,Bamandeh Dongar,19.7399,83.27646,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772598,Bandiya Dongar,19.9586,83.27049,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772700,Kandulghati,19.75746,83.3857,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772708,Tangri Dongar,19.79616,83.3974,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772710,Sarguda Dongar,19.80017,83.38782,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772741,Patar Dongar,19.84993,83.40434,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772796,Darkapa Dongar,19.92921,83.34948,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772825,Purubali,19.99355,83.44139,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772837,Kalangsoru,19.96107,83.4954,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772852,Tamadedi,19.94257,83.43014,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10772939,Pordi Dongar,19.81243,83.48231,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10772946,Pathar Dongar,19.79108,83.47331,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773029,Sikni Dongar,19.58497,83.27172,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773068,Tangrimadi,19.53144,83.27709,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773156,Niyan Dongar,19.6525,83.37948,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773287,Pathar Dongar,19.57132,83.47561,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773299,Vatikiri Dongar,19.53814,83.44265,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773357,Pakara Parbat,19.96007,83.56735,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773367,Jharka Parbat,19.9314,83.55926,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773373,Amravaticuttack,19.88697,83.52227,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773419,Sorisupadar Dongar,19.77948,83.53541,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773440,Kattamunda,19.82978,83.57466,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10773457,Maraghati,19.8149,83.61925,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773460,Rupinikota,19.83327,83.59709,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773487,Raba Parbat,19.96523,83.59525,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773513,Bhima Parbat,19.95649,83.6779,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773515,Sindiguda Parbat,19.90616,83.6732,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773517,Valli Soru,19.90434,83.6865,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773519,Marnunang Parbat,19.89987,83.69814,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773520,Kodrupata Parbat,19.91008,83.70495,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773522,Usalli Parbat,19.88828,83.68361,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773523,Kodikura Parbat,19.90425,83.71737,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773530,Pena Soru,19.8726,83.70258,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773533,Anamini Parbat,19.85246,83.68379,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773556,Ambobadi Parbat,19.78504,83.74913,T,Mountain,21.0,390.0,5000,2.79,Less Explored
10773710,Levara Dongar,19.45969,82.04282,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10773711,Bangla Dongar,19.44517,82.03876,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10773712,Pandra Dongar,19.47469,82.13882,T,Mountain,21.0,397.0,5000,2.79,Less Explored
10773713,Chikma Dongar,19.28852,82.19863,T,Mountain,21.0,397.0,5000,2.79,Less Explored
10773714,Jalup Dongri,19.37482,82.20694,T,Mountain,21.0,397.0,5000,2.79,Less Explored
10773715,Sulia Dongri,19.41391,82.23961,T,Mountain,21.0,397.0,5000,2.79,Less Explored
10774085,Julnabar Dongri,19.16786,82.1334,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774093,Karia Dongri,19.20287,82.11739,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774151,Mahadev Mandir,19.04909,82.20777,S,Temple,21.0,Unknown,20000,2.83,Less Explored
10774207,Ural Dongar,18.78332,82.05375,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774208,Kondrang Koppa,18.7995,82.05001,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774224,Saib Dongri,18.95556,82.21288,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774226,Rasi Dongri,18.93019,82.20574,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774227,Iria Dongri,18.95376,82.24063,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10774236,Guptesvara,18.82075,82.16893,S,Temple,21.0,398.0,20000,2.83,Less Explored
10774238,Dombu Dongar,18.79312,82.18869,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10774241,Sulia Dongar,18.81635,82.21484,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10774243,Budu Dongar,18.76887,82.19528,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10774244,Mali Dongar,18.77305,82.21705,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10774254,Patel Konda,18.18501,82.04483,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774255,Kinjel Konda,18.20043,82.06566,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774257,Gundru Konda,18.16527,82.02451,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774258,Pala Konda,18.14642,82.03689,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774262,Muthalamma Konda,18.14491,82.06673,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774263,Bodu Konda,18.16282,82.05978,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774271,Termal Dongar,18.73981,82.00316,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774272,Gedda Dongar,18.73681,82.01923,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774273,Tulasi Dongar,18.71663,82.01213,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774274,Nangalpokan Dongar,18.68101,82.02962,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774275,Goyi Dongar,18.74287,82.06873,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774276,Murayi Dongar,18.72812,82.07172,T,Mountain,37.0,414.0,5000,2.79,Less Explored
10774277,Tomu Dongar,18.70465,82.06587,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774278,Pusukupli Dongar,18.55352,82.01624,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774279,Baria Dongar,18.51042,82.03521,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774280,Lekki Dongar,18.70533,82.09877,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774281,Pila Dongar,18.69734,82.093,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774282,Tara Dongar,18.74273,82.10667,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10774283,Lulleru Dongar,18.71876,82.08477,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774284,Akkuru Parvatam,18.54193,82.00024,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774285,Muvupatna Parvatam,18.66539,82.17216,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10774482,Gardem Gutta,18.26998,82.169,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774483,Raigar Gutta,18.31091,82.1987,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774484,Goja Dongri,18.38714,82.22028,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10774612,Kappa Konda,18.02109,82.06355,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10774641,Tangudla Gutta,18.00041,82.03611,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10774936,Pandaval Gutta,16.9025,80.5327,T,Mountain,40.0,541.0,5000,2.79,Less Explored
10774943,Venkatesalu Gudi,16.83179,80.5198,S,Temple,40.0,541.0,20000,2.83,Less Explored
10774963,Tomanduguri Sattu,16.80059,80.54456,T,Mountain,40.0,541.0,5000,2.79,Less Explored
10774973,Pamu Kurva,16.76772,80.54046,T,Mountain,2.0,749.0,5000,2.79,Less Explored
10774976,Gale Gattu,16.75889,80.58387,T,Mountain,2.0,749.0,5000,2.79,Less Explored
10775085,Chippar Gattu,16.89149,80.54627,T,Mountain,40.0,541.0,5000,2.79,Less Explored
10775092,Buldi Dongar,18.54847,82.33658,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10775093,Bathi Dongar,18.57111,82.34817,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10775094,Ochai Dongar,18.52389,82.38146,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10775095,Kondarangini Dongar,18.54227,82.4039,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775096,San Mali Dongar,18.51179,82.40203,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775097,Kosalakonda Dongri,18.59026,82.31632,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775098,Bodo Dongri,18.64105,82.3561,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775108,Ajimali Dongar,19.43447,83.09468,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775125,Patar Mali,19.34622,83.05531,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775165,Dakapatna Parbat,19.26272,83.15346,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775185,Anwala Mali,19.32736,83.15087,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775190,Indra Giri,19.34621,83.14066,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775197,Kuramundi Dongar,19.37821,83.14347,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775199,Gorja Mali,19.37124,83.16277,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775230,Putilimali Dongar,19.49426,83.15004,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10775247,Tangri Dongar,19.46644,83.17877,T,Mountain,21.0,395.0,5000,2.79,Less Explored
10775274,Patar Mali,19.39646,83.18438,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775279,Rani Dongar,19.38287,83.19294,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775287,Pagiguda Dongar,19.35775,83.20737,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775296,Raksapadi Dongar,19.33024,83.19329,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775301,Dumar Mali,19.32571,83.20987,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775307,Ladda Dongar,19.30802,83.22798,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775316,Rupinijolla Parbat,19.29317,83.18959,T,Mountain Range,21.0,Unknown,10000,2.81,Less Explored
10775320,Tama Dongar,19.2859,83.22369,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775325,Gummagad Dongar,19.26854,83.21004,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775349,Gumma Dongri,18.65512,82.45346,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775350,Koppa Dongar,18.52382,82.3393,T,Mountain Range,21.0,Unknown,10000,2.81,Less Explored
10775554,Masimadi Mali,19.15132,83.01122,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775602,Naryaguda Mali,19.06814,83.01741,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775611,Girli Mali,19.07366,83.0457,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775636,Chemma Mali,19.01806,83.05078,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775719,Bada Raja Mali,19.19755,83.08699,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775733,Kerangajolla Mali,19.20388,83.11763,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775736,Nagalbhata Mali,19.24841,83.13476,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775781,Ballipidiki Dongar,19.11151,83.18246,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775787,Birisamara Mali,19.05706,83.18198,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10775804,Ratamadi Dongar,19.01475,83.18523,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775808,Bisumali Dongar,19.01046,83.21245,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775815,Tangiri Mali,19.0961,83.21913,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775819,Nunapar Mali,19.21822,83.13747,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10775863,Bali,18.42084,82.28265,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10775903,Cheruvu Konda,18.25863,82.40552,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10776093,Bordaraya Konda,18.26276,82.42069,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10776094,Jalar Konda,18.26555,82.43075,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10776107,Tiringi Konda,18.26091,82.46068,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10776108,Boddegondu Konda,18.25445,82.46167,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10776111,Burburu Konda,18.27984,82.46366,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10776175,Adasanur Dongar,19.43064,83.26708,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776199,Kumbhar Dongar,19.38233,83.28792,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776202,Kuthurukota,19.37429,83.32094,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776210,Thodupavu,19.35208,83.26764,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776211,Sattanamadi,19.36528,83.27302,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776215,Gunamali,19.35032,83.25487,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776232,Jadujolla,19.31376,83.26655,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776233,Budharaja Parbat,19.30925,83.25106,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776245,Kabdapattia,19.27319,83.25009,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776257,Bandamadi,19.27661,83.30079,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776260,Tattimali,19.28637,83.32688,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776297,Pataleswaraswami Temple,19.33354,83.4086,S,Temple,21.0,396.0,20000,2.83,Less Explored
10776446,Jurdi Dongar,19.31525,83.49233,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776461,Puval Konda,19.27854,83.43874,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776535,Pulsuheru Dongar,19.22774,83.29247,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776548,Bijakoda Dongar,19.20667,83.31491,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776552,Delkalajolla Dongar,19.17484,83.29666,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776557,Harigipattiya Dongar,19.14958,83.25763,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776560,Hinga Konda,19.1449,83.28063,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776568,Indramani Dongar,19.15843,83.32639,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776611,Rodachha Konda,19.02216,83.33081,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10776708,Sikhajolla Dongar,19.19998,83.37031,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776730,Baman Konda,19.23307,83.38225,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776744,Tangiri Konda,19.22712,83.43702,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776821,Sogihoru Dongar,19.06585,83.45163,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10776843,Brahman Konda,19.01317,83.48682,T,Mountain,2.0,743.0,5000,2.79,Less Explored
10776860,Peddavangu Dongar,19.03438,83.49961,T,Mountain,2.0,543.0,5000,2.79,Less Explored
10777081,Delihoru Parbat,19.45913,83.63532,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10777135,Dumitalli Parbat,19.44347,83.67137,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10777158,Derahoru Parbat,19.40619,83.72259,T,Mountain,21.0,396.0,5000,2.79,Less Explored
10777227,Karavadupanasa Konda,18.0521,82.27057,T,Mountain,21.0,399.0,5000,2.79,Less Explored
10777228,Siri Konda,18.22791,82.43855,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10777229,Kauralbiding,18.13439,82.3635,T,Mountain,21.0,Unknown,5000,2.79,Less Explored
10777536,Durga Parbat,18.80617,82.53633,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777605,Nokti Dongar,18.85051,82.5921,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777617,Kotta,18.89617,82.61682,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777628,Kondamali,18.9093,82.59832,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777639,Kondamali Parbat,18.93364,82.6278,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777672,Gara Parbat,18.95459,82.69012,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777676,Avalamali Parbat,18.96654,82.7011,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777678,Kondachamila Parbat,18.94387,82.70114,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777684,Motimali Parbat,18.99807,82.73084,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777690,Indramali Parbat,18.95998,82.73874,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777697,Luagudi Dongar,18.90965,82.68028,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777698,Sirangabadi Dongar,18.89428,82.67949,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777709,Mosikudibi Dongar,18.87654,82.6916,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777780,Korki Dongar,18.67375,82.53599,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777781,Chandi Dongar,18.61879,82.6907,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777782,Sulia Dongar,18.57744,82.68392,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777783,Sorigibadi Dongar,18.56379,82.70537,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777811,Balupar Parbat,18.73229,82.57613,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777812,Kanda Parbat,18.64383,82.53266,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777813,Dodda Parbat,18.55639,82.56558,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777814,Konda Parbat,18.54294,82.57599,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777815,Chilli Parbat,18.53201,82.58987,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777816,Korkia Parbat,18.55622,82.68503,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777817,Kaptamari Parbat,18.51162,82.69092,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10777818,Siva Temple,18.56864,82.74512,S,Temple,21.0,398.0,20000,2.83,Less Explored
10778097,Puli Gutta,18.24412,82.57088,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778098,Panduvulacheruvu Gutta,18.12216,82.50038,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778099,Danodu Gutta,18.01352,82.55365,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778100,Sakali Konda,18.19234,82.51713,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778101,Sangadu Konda,18.18914,82.53851,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778102,Vattacheruvu Konda,18.16642,82.51255,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778103,Botel Konda,18.09561,82.52634,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778104,Ganta Konda,18.10716,82.52782,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778105,Pedda Konda,18.11285,82.55605,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778106,Jamdalam Konda,18.14989,82.57593,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778185,Pala Konda,18.03751,82.5071,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778186,Lingala Konda,18.07252,82.53955,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778187,Bolangi Konda,18.03446,82.65544,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778188,Devadu Konda,18.20144,82.6134,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778189,Tinram Konda,18.22839,82.61791,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778190,Arma Konda,18.22738,82.72723,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778191,Endrika Parvatam,18.20003,82.5691,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778192,Sitamma Parvatam,18.07573,82.71166,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778193,Damsa Palaku,18.22169,82.52999,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778194,Timmadam Parvatam,18.21438,82.70631,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778195,Ketamma Parvatam,18.06068,82.72201,T,Mountain,2.0,745.0,5000,2.79,Less Explored
10778596,Mondamma Gudi,18.01807,82.7137,S,Temple,2.0,745.0,20000,2.83,Less Explored
10778631,Jogimali Parbat,18.9667,82.82959,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10778632,Kamkanda Parbat,18.98829,82.82537,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10778784,Nakumali Parbat,18.99587,82.91365,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10778793,Pandarmali Parbat,18.99536,82.94446,T,Mountain,21.0,398.0,5000,2.79,Less Explored
10778816,Hattimali Parbat,18.87872,82.95577,T,Mountain,21.0,398.0,5000,2.79,Less Explored
